@relation NSP
@attribute 'a' numeric
@attribute 'b' numeric
@attribute 'c' numeric
@attribute 'd' numeric
@attribute 'e' numeric
@attribute 'f' numeric

@attribute 'class' { 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@data
132,47,60.231226,24.4532002,0.00122643,0.00418854,13
132.1151123287,22,60.2936242966,25.1481471463,0.01783085,0.05529022,1
132.2251437427,39,60.2456068824,24.3651692502,0.003582,0.0054121,11
132.5371600727,3,60.0969878916,24.4459178916,0.12089348,0.00527573,7
132.5910260768,16,60.3118277753,24.892641108,0.03935814,0.53582478,1
132.7816466897,6,60.3552455329,24.6409517558,0.0007925,0.03594208,9
132.8828852478,20,60.1706730715,24.6584963142,0.12706947,0.56781006,11
133,7,60.2499937,24.3673468,0.12089348,0.00395679,13
133,12,60.3274507,24.9473634,0.00404358,0.00376034,12
133,13,60.2335752,24.6205545,0.00117111,0.00423145,6
133,37,60.2324749,24.9722249,0.00400066,0.00118446,12
133,41,60.3424914,25.246303,0.12089348,0.00046062,1
133,47,60.231226,24.4532002,0.00122643,0.00418854,13
133,49,60.2864558,24.6896963,0.02894211,0.1327095,10
133,21,60.2540954,24.7920673,0.12089348,0.00396824,7
133,24,60.3213225,25.1435308,0.00102711,0.00038338,1
133,30,60.3613485,24.8300076,0.00038338,0.31049156,12
133.3440552401,33,60.368007814,24.9692074645,0.1166954,0.09727955,7
133.4061490243,50,60.2696893221,24.4721472859,0.0041008,0.00628281,7
133.4308772216,40,60.2188638575,24.44481,0.0193243,0.05584717,7
134,37,60.2324749,24.9722249,0.00400066,0.00118446,12
134,41,60.3424914,25.246303,0.1166954,0.00046062,1
134,47,60.231226,24.4532002,0.00122643,0.00418854,13
134,21,60.2540954,24.7920673,0.1166954,0.00396824,7
134,24,60.3213225,25.1435308,0.00102711,0.00038338,1
134,30,60.3613485,24.8300076,0.00038338,0.31049156,12
134,7,60.2499937,24.3673468,0.1166954,0.00395679,13
134,12,60.3274507,24.9473634,0.00404358,0.00376034,12
134,13,60.2335752,24.6205545,0.00117111,0.00423145,6
134,49,60.2864558,24.6896963,0.02894211,0.1327095,10
134.5176557395,29,60.3653854644,25.0070216574,0.00102711,0.00059891,11
134.972505046,23,60.1456998085,24.5716253364,0.00199699,0.15868092,1
135,21,60.2540954,24.7920673,0.11561203,0.00396824,7
135,24,60.3213225,25.1435308,0.00102711,0.00038338,1
135,30,60.3613485,24.8300076,0.00038338,0.31049156,12
135,49,60.2864558,24.6896963,0.02894211,0.1327095,10
135,37,60.2324749,24.9722249,0.00400066,0.00118446,12
135,41,60.3424914,25.246303,0.11561203,0.00046062,1
135,47,60.231226,24.4532002,0.00122643,0.00418854,13
135,7,60.2499937,24.3673468,0.11561203,0.00395679,13
135,12,60.3274507,24.9473634,0.00404358,0.00376034,12
135,13,60.2335752,24.6205545,0.00117111,0.00423145,6
135.0371224561,43,60.2288771004,24.8487143219,0.00044727,0.34111404,1
135.2442164555,35,60.3065675467,25.2646958413,0.12095451,0.00133133,7
136,37,60.2324749,24.9722249,0.00400066,0.00118446,12
136,41,60.3424914,25.246303,0.12095451,0.00046062,5
136,47,60.231226,24.4532002,0.00122643,0.00418854,13
136,49,60.2864558,24.6896963,0.02894211,0.1327095,10
136,49,60.2864558,24.6896963,0.02894211,0.1327095,10
136,21,60.2540954,24.7920673,0.12095451,0.00396824,7
136,24,60.3213225,25.1435308,0.00102711,0.00038338,1
136,30,60.3613485,24.8300076,0.00038338,0.31049156,12
136,7,60.2499937,24.3673468,0.12095451,0.00395679,13
136,12,60.3274507,24.9473634,0.00404358,0.00376034,12
136,13,60.2335752,24.6205545,0.00117111,0.00423145,5
136.8902171976,32,60.2688207758,24.7664310991,0.0011549,0.10888577,11
137,21,60.2540954,24.7920673,0.11263943,0.00396824,7
137,24,60.3213225,25.1435308,0.00102711,0.00038338,1
137,30,60.3613485,24.8300076,0.00038338,0.31049156,11
137,49,60.2864558,24.6896963,0.02894211,0.1327095,10
137,37,60.2324749,24.9722249,0.00400066,0.00118446,2
137,41,60.3424914,25.246303,0.11263943,0.00046062,5
137,47,60.231226,24.4532002,0.00122643,0.00418854,13
137,7,60.2499937,24.3673468,0.11263943,0.00395679,13
137,12,60.3274507,24.9473634,0.00404358,0.00376034,12
137,13,60.2335752,24.6205545,0.00117111,0.00423145,5
137.6347431525,3,60.097700505,24.4470106886,0.12139606,0.00527573,7
137.9171741458,28,60.4300466248,24.9927342457,0.00056744,0.54309273,1
138,21,60.2540954,24.7920673,0.12139606,0.00396824,7
138,24,60.3213225,25.1435308,0.00102711,0.00038338,1
138,30,60.3613485,24.8300076,0.00038338,0.31049156,11
138,7,60.2499937,24.3673468,0.12139606,0.00395679,13
138,12,60.3274507,24.9473634,0.00404358,0.00376034,12
138,13,60.2335752,24.6205545,0.00117111,0.00423145,5
138,49,60.2864558,24.6896963,0.02894211,0.1327095,10
138,37,60.2324749,24.9722249,0.00400066,0.00118446,1
138,41,60.3424914,25.246303,0.12139606,0.00046062,5
138,47,60.231226,24.4532002,0.00122643,0.00418854,13
138.2608741515,38,60.2603701176,24.8790692941,0.0011549,0.48920441,11
138.3050465922,42,60.3577168132,24.7392246312,0.12097645,0.00128555,9
138.4745412543,31,60.20592394,24.6931402999,0.00433445,0.00282097,1
139,21,60.2540954,24.7920673,0.12097645,0.00396824,7
139,24,60.3213225,25.1435308,0.00102711,0.00038338,1
139,30,60.3613485,24.8300076,0.00038338,0.31049156,11
139,37,60.2324749,24.9722249,0.00400066,0.00118446,1
139,41,60.3424914,25.246303,0.12097645,0.00046062,5
139,47,60.231226,24.4532002,0.00122643,0.00418854,13
139,7,60.2499937,24.3673468,0.12097645,0.00395679,13
139,12,60.3274507,24.9473634,0.00404358,0.00376034,11
139,13,60.2335752,24.6205545,0.00117111,0.00423145,5
139,49,60.2864558,24.6896963,0.02894211,0.1327095,10
140,49,60.2864558,24.6896963,0.02894211,0.1327095,10
140,37,60.2324749,24.9722249,0.00400066,0.00118446,1
140,41,60.3424914,25.246303,0.11432552,0.00046062,5
140,47,60.231226,24.4532002,0.00122643,0.00418854,13
140,21,60.2540954,24.7920673,0.11432552,0.00396824,7
140,24,60.3213225,25.1435308,0.00102711,0.00038338,1
140,30,60.3613485,24.8300076,0.00038338,0.31049156,11
140,7,60.2499937,24.3673468,0.11432552,0.00395679,13
140,12,60.3274507,24.9473634,0.00404358,0.00376034,11
140,13,60.2335752,24.6205545,0.00117111,0.00423145,5
140.0618712032,2,60.3641704798,24.4279247978,0.00199699,0.17327404,3
140.122558062,29,60.3646290247,25.0060420329,0.00102711,0.00059891,12
140.1584048391,6,60.3550298503,24.6427051305,0.0007925,0.03594208,9
141,7,60.2499937,24.3673468,0.1249876,0.00395679,13
141,12,60.3274507,24.9473634,0.00404358,0.00376034,11
141,13,60.2335752,24.6205545,0.00117111,0.00423145,5
141,37,60.2324749,24.9722249,0.00400066,0.00118446,1
141,41,60.3424914,25.246303,0.1249876,0.00046062,5
141,47,60.231226,24.4532002,0.00122643,0.00418854,13
141,49,60.2864558,24.6896963,0.02894211,0.1327095,10
141,21,60.2540954,24.7920673,0.1249876,0.00396824,7
141,24,60.3213225,25.1435308,0.00102711,0.00038338,1
141,30,60.3613485,24.8300076,0.00038338,0.31049156,11
141.019503162,34,60.4412241946,24.7011906432,0.0011549,0.75681019,1
141.1878231954,33,60.3684836528,24.9707480891,0.11429977,0.09727955,7
141.5680444128,46,60.2377540595,25.1101476217,0.00098991,0.00046062,12
142,37,60.2324749,24.9722249,0.00400066,0.00118446,1
142,41,60.3424914,25.246303,0.11429977,0.00046062,5
142,47,60.231226,24.4532002,0.00122643,0.00418854,13
142,21,60.2540954,24.7920673,0.11429977,0.00396824,7
142,24,60.3213225,25.1435308,0.00102711,0.00038338,1
142,30,60.3613485,24.8300076,0.00038338,0.31049156,11
142,7,60.2499937,24.3673468,0.11429977,0.00395679,13
142,12,60.3274507,24.9473634,0.00404358,0.00376034,11
142,13,60.2335752,24.6205545,0.00117111,0.00423145,5
142,49,60.2864558,24.6896963,0.02894211,0.1327095,10
142.0064272783,35,60.3068024841,25.2664336306,0.11403275,0.00133133,7
142.2778132771,22,60.2927956329,25.1475378648,0.01783085,0.05529022,7
142.3745199084,20,60.1714688053,24.65769,0.12706947,0.56781006,11
142.4873008423,25,60.2619359138,24.7331064339,0.04315948,0.48324871,2
142.7323262322,3,60.0984449207,24.448018789,0.11403275,0.00527573,7
143,7,60.2499937,24.3673468,0.11403275,0.00395679,13
143,12,60.3274507,24.9473634,0.00404358,0.00376034,11
143,13,60.2335752,24.6205545,0.00117111,0.00423145,5
143,37,60.2324749,24.9722249,0.00400066,0.00118446,1
143,41,60.3424914,25.246303,0.11403275,0.00046062,5
143,47,60.231226,24.4532002,0.00122643,0.00418854,13
143,49,60.2864558,24.6896963,0.02894211,0.1327095,10
143,21,60.2540954,24.7920673,0.11403275,0.00396824,7
143,24,60.3213225,25.1435308,0.00102711,0.00038338,1
143,30,60.3613485,24.8300076,0.00038338,0.31049156,11
143.4082866114,23,60.1459256496,24.5733535624,0.00199699,0.15868092,1
143.4087989689,32,60.2694327863,24.7677464084,0.0011549,0.10888577,11
144,21,60.2540954,24.7920673,0.11847115,0.00396824,7
144,24,60.3213225,25.1435308,0.00102711,0.00038338,1
144,30,60.3613485,24.8300076,0.00038338,0.31049156,11
144,37,60.2324749,24.9722249,0.00400066,0.00118446,1
144,41,60.3424914,25.246303,0.11847115,0.00046062,5
144,47,60.231226,24.4532002,0.00122643,0.00418854,13
144,7,60.2499937,24.3673468,0.11847115,0.00395679,13
144,12,60.3274507,24.9473634,0.00404358,0.00376034,11
144,13,60.2335752,24.6205545,0.00117111,0.00423145,5
144,49,60.2864558,24.6896963,0.02894211,0.1327095,10
144,49,60.2864558,24.6896963,0.02894211,0.1327095,10
144.0830040115,45,60.2546161605,24.7769641648,0.11745453,0.00617027,3
144.4741141062,27,60.2106144261,24.9910042296,0.00065708,0.00134373,9
144.6447557202,16,60.3110298889,24.8918085908,0.03935814,0.53582478,12
145,7,60.2499937,24.3673468,0.11745453,0.00395679,13
145,12,60.3274507,24.9473634,0.00404358,0.00376034,11
145,13,60.2335752,24.6205545,0.00117111,0.00423145,5
145,37,60.2324749,24.9722249,0.00400066,0.00118446,1
145,41,60.3424914,25.246303,0.11745453,0.00046062,5
145,47,60.231226,24.4532002,0.00122643,0.00418854,13
145,49,60.2864558,24.6896963,0.02894211,0.1327095,10
145,21,60.2540954,24.7920673,0.11745453,0.00396824,7
145,24,60.3213225,25.1435308,0.00102711,0.00038338,1
145,30,60.3613485,24.8300076,0.00038338,0.31049156,11
145.4476581169,39,60.2460759257,24.3667090049,0.003582,0.0054121,11
145.477210179,9,60.2377256974,24.7424876891,0.0040226,0.00423145,7
145.5799925251,10,60.2546941639,25.0813930217,0.00402164,0.00494385,5
145.7274603845,29,60.3638787219,25.0050430551,0.00102711,0.00059891,12
146,21,60.2540954,24.7920673,0.11741734,0.00396824,7
146,24,60.3213225,25.1435308,0.00102711,0.00038338,1
146,30,60.3613485,24.8300076,0.00038338,0.31049156,11
146,7,60.2499937,24.3673468,0.11741734,0.00395679,13
146,12,60.3274507,24.9473634,0.00404358,0.00376034,11
146,13,60.2335752,24.6205545,0.00117111,0.00423145,5
146,37,60.2324749,24.9722249,0.00400066,0.00118446,1
146,41,60.3424914,25.246303,0.11741734,0.00046062,5
146,47,60.231226,24.4532002,0.00122643,0.00418854,13
146,49,60.2864558,24.6896963,0.02894211,0.1327095,10
146.1675713239,31,60.2055857983,24.694812773,0.00433445,0.00282097,1
146.7467639267,50,60.2698964468,24.4704453298,0.0041008,0.00628281,14
147,49,60.2864558,24.6896963,0.02894211,0.1327095,10
147,21,60.2540954,24.7920673,0.11258984,0.00396824,7
147,24,60.3213225,25.1435308,0.00102711,0.00038338,1
147,30,60.3613485,24.8300076,0.00038338,0.31049156,11
147,7,60.2499937,24.3673468,0.11258984,0.00395679,13
147,12,60.3274507,24.9473634,0.00404358,0.00376034,11
147,13,60.2335752,24.6205545,0.00117111,0.00423145,5
147,37,60.2324749,24.9722249,0.00400066,0.00118446,1
147,41,60.3424914,25.246303,0.11258984,0.00046062,5
147,47,60.231226,24.4532002,0.00122643,0.00418854,13
147.5351629885,6,60.3545972979,24.6442955577,0.0007925,0.03594208,9
147.7684008705,28,60.4293002491,24.9937470144,0.00056744,0.54309273,1
147.8299093119,3,60.0992241687,24.4489065012,0.11015892,0.00527573,7
147.9186908205,8,60.2970926608,24.7154081929,0.11015892,0.00559425,7
147.9299986307,19,60.2454357391,24.9722310575,0.07221699,0.27805233,8
148,21,60.2540954,24.7920673,0.11015892,0.00396824,7
148,24,60.3213225,25.1435308,0.00102711,0.00038338,5
148,30,60.3613485,24.8300076,0.00038338,0.31049156,11
148,7,60.2499937,24.3673468,0.11015892,0.00395679,13
148,12,60.3274507,24.9473634,0.00404358,0.00376034,11
148,13,60.2335752,24.6205545,0.00117111,0.00423145,5
148,49,60.2864558,24.6896963,0.02894211,0.1327095,10
148,37,60.2324749,24.9722249,0.00400066,0.00118446,1
148,41,60.3424914,25.246303,0.11015892,0.00046062,5
148,47,60.231226,24.4532002,0.00122643,0.00418854,13
148.6601574376,18,60.3955047612,24.5821326194,0.15470219,0.67078114,11
148.7686381011,35,60.3061884567,25.2674108267,0.11148167,0.00133133,11
149,37,60.2324749,24.9722249,0.00400066,0.00118446,1
149,41,60.3424914,25.246303,0.11148167,0.00046062,5
149,47,60.231226,24.4532002,0.00122643,0.00418854,13
149,7,60.2499937,24.3673468,0.11148167,0.00395679,13
149,12,60.3274507,24.9473634,0.00404358,0.00376034,11
149,13,60.2335752,24.6205545,0.00117111,0.00423145,5
149,21,60.2540954,24.7920673,0.11148167,0.00396824,7
149,24,60.3213225,25.1435308,0.00102711,0.00038338,2
149,30,60.3613485,24.8300076,0.00038338,0.31049156,11
149,49,60.2864558,24.6896963,0.02894211,0.1327095,10
149.0315911507,33,60.368890735,24.9723661918,0.10750008,0.09727955,8
149.1120860913,5,60.2174731202,24.6121427132,0.06208038,0.42705154,11
149.5735846865,17,60.3167399605,24.4660918174,0.00053883,0.41123772,11
149.6102132067,4,60.2054076992,24.4940173374,0.06745052,0.30964947,7
149.9273807402,32,60.2700510482,24.7690593638,0.0011549,0.10888577,11
150,21,60.2540954,24.7920673,0.10750008,0.00396824,7
150,24,60.3213225,25.1435308,0.00102711,0.00038338,5
150,30,60.3613485,24.8300076,0.00038338,0.31049156,11
150,37,60.2324749,24.9722249,0.00400066,0.00118446,1
150,41,60.3424914,25.246303,0.10750008,0.00046062,5
150,47,60.231226,24.4532002,0.00122643,0.00418854,13
150,49,60.2864558,24.6896963,0.02894211,0.1327095,10
150,7,60.2499937,24.3673468,0.10750008,0.00395679,13
150,12,60.3274507,24.9473634,0.00404358,0.00376034,11
150,13,60.2335752,24.6205545,0.00117111,0.00423145,7
150.3221621312,11,60.1863606193,25.1487473678,0.00056744,0.55679512,11
150.3314291777,26,60.3153355678,25.1648330665,0.05439663,0.56367683,11
150.3623230944,44,60.2793854199,24.7999292059,0.00012779,0.4705162,7
151,37,60.2324749,24.9722249,0.00400066,0.00118446,1
151,41,60.3424914,25.246303,0.11287785,0.00046062,5
151,47,60.231226,24.4532002,0.00122643,0.00418854,13
151,21,60.2540954,24.7920673,0.11287785,0.00396824,7
151,24,60.3213225,25.1435308,0.00102711,0.00038338,5
151,30,60.3613485,24.8300076,0.00038338,0.31049156,11
151,7,60.2499937,24.3673468,0.11287785,0.00395679,13
151,12,60.3274507,24.9473634,0.00404358,0.00376034,11
151,13,60.2335752,24.6205545,0.00117111,0.00423145,7
151,49,60.2864558,24.6896963,0.02894211,0.1327095,10
151.332362707,29,60.3631241396,25.0040575451,0.00102711,0.00059891,5
151.7831652525,48,60.2318800809,25.1568350253,0.00300789,0.00441742,3
151.8440681768,23,60.1457837457,24.5750216952,0.00199699,0.15868092,1
151.8661545689,20,60.1721192959,24.6588715643,0.12706947,0.56781006,11
151.9167627631,43,60.2282573272,24.8500196934,0.00044727,0.34111404,5
152,37,60.2324749,24.9722249,0.00400066,0.00118446,1
152,41,60.3424914,25.246303,0.00300789,0.00046062,5
152,47,60.231226,24.4532002,0.00122643,0.00418854,13
152,7,60.2499937,24.3673468,0.00300789,0.00395679,13
152,12,60.3274507,24.9473634,0.00404358,0.00376034,11
152,13,60.2335752,24.6205545,0.00117111,0.00423145,7
152,49,60.2864558,24.6896963,0.02894211,0.1327095,10
152,49,60.2864558,24.6896963,0.02894211,0.1327095,10
152,21,60.2540954,24.7920673,0.00300789,0.00396824,10
152,24,60.3213225,25.1435308,0.00102711,0.00038338,5
152,30,60.3613485,24.8300076,0.00038338,0.31049156,11
152.2265281593,1,60.2559066545,25.2983178673,0.00113487,0.08381939,1
152.4405142254,22,60.2919215514,25.1471366376,0.01783085,0.05529022,7
152.7947685853,2,60.3640181542,24.4261357007,0.00199699,0.17327404,3
152.9274923916,3,60.1000212145,24.4483462893,0.00300789,0.00527573,7
153,7,60.2499937,24.3673468,0.01797867,0.00395679,13
153,12,60.3274507,24.9473634,0.00404358,0.00376034,11
153,13,60.2335752,24.6205545,0.00117111,0.00423145,7
153,21,60.2540954,24.7920673,0.01797867,0.00396824,10
153,24,60.3213225,25.1435308,0.00102711,0.00038338,5
153,30,60.3613485,24.8300076,0.00038338,0.31049156,11
153,37,60.2324749,24.9722249,0.00400066,0.00118446,1
153,41,60.3424914,25.246303,0.01797867,0.00046062,5
153,47,60.231226,24.4532002,0.00122643,0.00418854,3
153,49,60.2864558,24.6896963,0.02894211,0.1327095,10
153.6722739914,42,60.3580124253,24.7407942724,0.01585007,0.00128555,9
153.8606013936,31,60.2051106296,24.6963424512,0.00433445,0.00282097,7
154,21,60.2540954,24.7920673,0.01585007,0.00396824,10
154,24,60.3213225,25.1435308,0.00102711,0.00038338,5
154,30,60.3613485,24.8300076,0.00038338,0.31049156,11
154,37,60.2324749,24.9722249,0.00400066,0.00118446,1
154,41,60.3424914,25.246303,0.01585007,0.00046062,5
154,47,60.231226,24.4532002,0.00122643,0.00418854,3
154,7,60.2499937,24.3673468,0.01585007,0.00395679,13
154,12,60.3274507,24.9473634,0.00404358,0.00376034,11
154,13,60.2335752,24.6205545,0.00117111,0.00423145,7
154,49,60.2864558,24.6896963,0.02894211,0.1327095,10
154.9119211379,6,60.35432,24.6459967337,0.0007925,0.03594208,9
155,7,60.2499937,24.3673468,0.01707458,0.00395679,13
155,12,60.3274507,24.9473634,0.00404358,0.00376034,11
155,13,60.2335752,24.6205545,0.00117111,0.00423145,7
155,37,60.2324749,24.9722249,0.00400066,0.00118446,7
155,41,60.3424914,25.246303,0.01707458,0.00046062,5
155,47,60.231226,24.4532002,0.00122643,0.00418854,3
155,21,60.2540954,24.7920673,0.01707458,0.00396824,10
155,24,60.3213225,25.1435308,0.00102711,0.00038338,5
155,30,60.3613485,24.8300076,0.00038338,0.31049156,11
155,49,60.2864558,24.6896963,0.02894211,0.1327095,10
155.5308489239,35,60.3056412645,25.2685641355,0.01811504,0.00133133,11
155.6693567586,40,60.2197163189,24.4451284423,0.0193243,0.05584717,7
156,37,60.2324749,24.9722249,0.00400066,0.00118446,7
156,41,60.3424914,25.246303,0.01811504,0.00046062,5
156,47,60.231226,24.4532002,0.00122643,0.00418854,3
156,49,60.2864558,24.6896963,0.02894211,0.1327095,10
156,7,60.2499937,24.3673468,0.01811504,0.00395679,13
156,12,60.3274507,24.9473634,0.00404358,0.00376034,11
156,13,60.2335752,24.6205545,0.00117111,0.00423145,7
156,21,60.2540954,24.7920673,0.01811504,0.00396824,10
156,24,60.3213225,25.1435308,0.00102711,0.00038338,5
156,30,60.3613485,24.8300076,0.00038338,0.31049156,11
156.4459625115,32,60.2707239968,24.7702402037,0.0011549,0.10888577,11
156.6984853635,16,60.3102252141,24.8910034242,0.03935814,0.53582478,12
156.875359106,33,60.368651953,24.9739852025,0.01563168,0.09727955,8
156.9372650294,29,60.3623587675,25.0031068498,0.00102711,0.00059891,5
157,21,60.2540954,24.7920673,0.01563168,0.00396824,10
157,24,60.3213225,25.1435308,0.00102711,0.00038338,5
157,30,60.3613485,24.8300076,0.00038338,0.31049156,11
157,7,60.2499937,24.3673468,0.01563168,0.00395679,13
157,12,60.3274507,24.9473634,0.00404358,0.00376034,11
157,13,60.2335752,24.6205545,0.00117111,0.00423145,7
157,49,60.2864558,24.6896963,0.02894211,0.1327095,10
157,37,60.2324749,24.9722249,0.00400066,0.00118446,7
157,41,60.3424914,25.246303,0.01563168,0.00046062,5
157,47,60.231226,24.4532002,0.00122643,0.00418854,3
157.6196275952,28,60.4284877705,24.9945188832,0.00056744,0.54309273,1
158,21,60.2540954,24.7920673,0.01535988,0.00396824,10
158,24,60.3213225,25.1435308,0.00102711,0.00038338,5
158,30,60.3613485,24.8300076,0.00038338,0.31049156,11
158,37,60.2324749,24.9722249,0.00400066,0.00118446,7
158,41,60.3424914,25.246303,0.01535988,0.00046062,5
158,47,60.231226,24.4532002,0.00122643,0.00418854,3
158,7,60.2499937,24.3673468,0.01535988,0.00395679,13
158,12,60.3274507,24.9473634,0.00404358,0.00376034,5
158,13,60.2335752,24.6205545,0.00117111,0.00423145,7
158,49,60.2864558,24.6896963,0.02894211,0.1327095,10
158.0124276017,38,60.2595501391,24.8797398609,0.0011549,0.48920441,8
